,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
1143,-3.0,"a polícia confirmou que o capitão fernando quiñiñir foi atingido com um tiro no pescoço, enquanto o segundo cabo francisco palma foi ferido na coxa, também com um projétil. ambos foram levados de helicóptero para um centro de saúde e estão fora de risco.  https://sptnkne.ws/9sue ",[],[],2.0,1.0,0.0,
1144,-3.0,"alta letalidade, armamento em helicóptero e ""tiro na cabeça"" não são políticas de segurança pública: são táticas de engajamento. e táticas com décadas de uso na colômbia, méxico e qualquer outra republiqueta latino americana pra nos mostrar que não funcionou e não vai funcionar.",[],[],17.0,1.0,0.0,
1145,-3.0,descobri que o cargo de ministro da justiça nao dá prerrogativa pra descer rapelando de helicoptero dando tiro em juiz corrupto?  pra q serve entao,[],[],4.0,1.0,0.0,
1146,-3.0,"caralho isso eh doentio demais mano   pra fazer replica perfeita soh faltou som de tiro e marcas de sangue no chao, pq eh oq acontece toda vez quando a porra desse helicoptero esta num morro  https://twitter.com/freshprincedaba/status/1177610875391418369 …",[],[],4.0,2.0,0.0,
1147,-3.0,helicóptero na favela é a polícia metendo tiro,[],[],1.0,0.0,0.0,
1148,-3.0,"não deu tiro na cabecinha,nem helicóptero,nem fuzil, nem um tapa na cara, nem uma criança assassinada. @wilsonwitzel achei que era assim o comando https://twitter.com/g1/status/1177545923016052737 …",[],[],1.0,0.0,0.0,
1149,-3.0,"rock in rio bizarro! cenografia de favela, sons de helicóptero, talvez para criar mais emoção com o efeito surpresa na hora do show algumas sirenes, rajadas de tiros e corpos ensanguentados. tudo isso com um discurso liberticida e ambientalista do mkt.  https://www.facebook.com/1449798731/posts/10218503290840759/ …",[],[],0.0,0.0,0.0,
1150,-3.0,"a coisa mais tosca desse rir é esse espaço favela, puta merda.  vai ter rasante de helicóptero e tiro em escola também? tomar no cu",[],[],0.0,0.0,0.0,
1151,-3.0,na cartilha tá dizendo como se livrar dos tiros de helicóptero q o gov participa pessoalmente ??,[],[],0.0,1.0,0.0,
1152,-3.0,"dr.carregosa, ninguém quer helicóptero pois sabem que é cirúrgico!! e os ""direitos dos manos ""   e ongs demagogicas , não querem isso! #sbtrio  avisa ao bandido  que tem que diminuir o tiro dado pois eles tem munição à rodo, mais que o estado!  ridículo é esse esse entendido!!",['#sbtrio'],[],0.0,0.0,0.0,
1153,-3.0,"#sbtrio pra cima deles com helicoptero, caveirao e porra toda. polícia não pode morrer. se moradores colaborassem com a polícia informando onde os vagabundos estão, não teriam tiros. mas são omissos e coniventes.",['#sbtrio'],[],0.0,0.0,0.0,
1154,-3.0,"só olhar oq tem feito nas favelas do rio, o único lugar que se admite que de cima de um helicóptero um sniper atire em quem tá embaixo é num cenário de guerra, um diabo de uma plataforma mexendo, dificulta em 1000% um tiro limpo, mas como ninguém se importa com o pobre...",[],[],0.0,1.0,0.0,
1155,-3.0,"ces banca festival que faz “palco favela”, com sonoplastia de helicóptero, enquanto na favela real tem criança morrendo, morador levando tiro do helicóptero do próprio governador e ainda reclama de vinte conto o salgado vai tomar no seus cu sabe",[],[],0.0,0.0,0.0,
1156,-3.0,sem tiro na cabecinha? sem helicoptero mandando bala para baixo??,[],[],0.0,0.0,0.0,
1157,-3.0,"top a experiência de favela, inclusive com sonoplastia de helicóptero (quase sempre sinônimo de operação e tiro), desde que não more em uma. ah, a completa canalhice. e eu achava que não tinha como piorar esse espaço.......  https://twitter.com/joaoalveess/status/1177586090888388609 …",[],[],2.0,2.0,0.0,
1158,-3.0,"sem helicóptero mandando bala... sem um tiro disparado... impressionante como uma mudança de cep, faz diferença da politica de segurança carioca.",[],[],0.0,1.0,0.0,
1159,-3.0,"curiosidade: nenhum helicóptero dando rajadas de tiros, né?  https://twitter.com/g1/status/1177545923016052737 …",[],[],9.0,1.0,0.0,
1160,-3.0,"realmente! matar uma criança com tiros de fuzil pelas costas e atirar em escolas de helicóptero, sim! bandido assassino! canalha!",[],[],0.0,0.0,0.0,
1161,-3.0,a pmrj também pela morte de ágatha félix com tiros de fuzil pelas costas? e o governador witzel por dar a ordem de atirar de helicóptero? parabéns!,[],[],0.0,0.0,0.0,
1162,-3.0,"sem tiros, sem helicóptero, sem esculacho nos moradores...",[],[],0.0,1.0,0.0,
1163,-3.0,"escutar helicóptero no rio de janeiro nunca é bom sinal, né. helicóptero sobrevoando os arredores da uerj. minutos depois, tiro e bomba. ou seja, assassinato. e a professora finge que nada tá acontecendo e ainda lança “a sociologia é muito poética, né, gente?” nenhuma palavra.",[],[],0.0,1.0,0.0,
1164,-3.0,a gente tá abaixado. teve pouco tiro... o helicóptero foi embora e só tem viatura.,[],[],0.0,1.0,0.0,
1165,-3.0,não teve helicóptero 🚁 sobrevoando e dando tiro de cima para baixo? não teve pé na porta? não teve morador do condomínio atingido por bala perdida?  https://glo.bo/2m6cbhf ,[],[],0.0,0.0,0.0,
1166,-3.0,acordei com um helicóptero passando aq vo da um tiro,[],[],1.0,0.0,0.0,
1167,-3.0,"o problema das crianças no brasil é que tem beijo gay em gibi.  precisamos defendê-las.  foda-se a violência dos tiros de helicóptero, foda-se a precariedade do ensino, foda-se o meio ambiente e o futuro deles.  beijo gay!   https://g1.globo.com/google/amp/educacao/noticia/2019/09/26/apenas-2percent-das-escolas-publicas-de-ensino-medio-oferecem-condicoes-satisfatorias-de-aprendizado-diz-estudo.ghtml?__twitter_impression=true …",[],[],0.0,0.0,0.0,
1168,-3.0,"oi @rockinrio, tudo bem? vc sabe dizer se no  ""espaço favela"" lá da barra vai ter tiro de helicóptero na população que mata crianças negras e pobres todos os dias?",[],[],1.0,0.0,0.0,
1169,-3.0,não é atoa que a elite apoia tiro de fuzil e granada de alto de helicóptero blindado na favela. pra eles todo pobre é bandido e indigente.,[],[],0.0,1.0,0.0,
1170,-3.0,"a política de segurança pública nas favelas é chamada de guerra para oficializar o uso da força, do medo e da repressão dentro dos territórios como uma “solução efetiva”. é o “mira na cabecinha”, é o abate, é tiro do helicóptero, é o inadmissível. #manifestodovoz @kanandaff",['#manifestodovoz'],[],11.0,2.0,0.0,
1171,-3.0,no palco favela do rock in rio vai ter helicóptero do witzel dando tiro pra dar sensação de realidade?,[],[],0.0,0.0,0.0,
1172,-3.0,"eu acho péssimo. vai ter helicóptero dando tiros? vai ter a polícia entrando nas casas sem mandato? vai ter vala a céu aberto? vai ter falta de água? vai ter falta de luz? vai ter caveirão? vai ter bandido, milícia, tráfico?",[],[],0.0,0.0,0.0,
1173,-3.0,nenhum tiro? nenhum helicóptero dando tiro neles? quanto tempo para estarem soltos?,[],[],0.0,0.0,0.0,
1174,-3.0,"não sou do time que tudo critica no @rockinrio - gosto do festival - mas o tal espaço favela, com a romantização da desigualdade, é grotesco. vai ter o witzel, num helicóptero, dando tiro na moçada? se é para ser realista...",[],[],13.0,3.0,0.0,
1175,-3.0,"ué, vcs apoiam helicóptero dando tiro a esmo na favela, defendem um feto e não a mãe, não se chocam com crianças morrendo com tiro da polícia e eu que sou desumana.",[],[],0.0,1.0,0.0,
1176,-3.0,"@rockinrio no espaço favela vai ter helicóptero atirando ? outra coisa,faltou os furos de tiros nas paredes..esgoto a céu aberto, cachorro transando na rua...não vou citar os fuzis pq aí na barra vcs já são acostumados @redesdamare @eurenesilva",[],[],0.0,0.0,0.0,
1177,-3.0,"favela da maré >> túneis de cu chi >> guerra do vietnã.   correlações:  21/06/18: ""tiro que matou adolescente na maré veio paralelo ao chão..."". havia a suspeita de que disparo teria vindo de helicóptero. perícia preliminar descartaria a versão.  cuidado com versão da mídia!",[],[],0.0,0.0,0.0,
1178,-3.0,é falso os tiros no helicóptero que globo mostrou de rondônia. ▬▬▬.◙.▬▬▬  ═▂▄▄▓▄▄▂  ◢◤ █▀▀████▄▄▄▄◢◤  █▄ █ー ███▀▀▀▀▀▀▀╬  ◥█████◤  ══╩══╩═  falsiônica bérgamo 😂😂😂 #bomdiabrasil,['#bomdiabrasil'],[],0.0,0.0,0.0,
1179,-3.0,"quanta burrice😂😂😂  vocês vão enlouquecer com esse faz de conta que não entendir, nada👅  e o vídeo da grobo da montagem dos tiros no helicóptero?? 😂😂😂😂😂😂😂😂😂",[],[],0.0,0.0,0.0,
1180,-3.0,177 deles na casa do amigo do presidente. aquele acusado de estar envolvido na morta de merielle. inteligência ajuda mais que tiro de helicóptero. 30% do que foi apreendido não precisou de morte de inocente.,[],[],1.0,2.0,0.0,
1181,-3.0,"fui dar comida p minhas galinhas e pá um helicóptero sobrevoando bem baixinho aqui as redondeza, minhas galinhas estavam aterrorizadas com o barulho e eu com medo de levar um tiro  aí ai",[],[],0.0,2.0,0.0,
1182,-3.0,vai pro krl faze e assim que voces anunciam meu coldzera?  video ruim do krl tinham que fazer ele descendo de um helicoptero com asas de anjo num tapete vermelho enquando desvia de tiros de snipers comunistas,[],[],0.0,1.0,0.0,
1183,-3.0,lei:  rocha rocha  foi filmado com fuzil já vai direto para a ilha.  foto de fuzil 5 anos.  deu tiro 10 anos. contrua essa ilha pois além de economizar dinheiro será o lugar onde será impossível fugas e comunicação externa. cumpriu a pena o nome é chamado por corneta helicóptero,[],[],0.0,0.0,0.0,
1184,-3.0,operação policial só fora do horário escolar e sem tiro de helicóptero  https://projetocolabora.com.br/?p=48132 ,[],[],0.0,0.0,0.0,
1185,-3.0,"mds quantos tiros, helicóptero, polícia aqui pela maraponga",[],[],1.0,2.0,0.0,
1186,-3.0,deveria existir o sniper aéreo. dasse um tiro certeiro na cabecinha dos bandidos pelo helicóptero assim tendo melhor ângulo de ponto de visão à 45 graus ao sul!😈😈😈,[],[],1.0,0.0,0.0,
1187,-3.0,"pois é, espaço favela sem favelado. será que nesta realidade virtual terá um helicóptero sobrevoando e largando tiro para baixo. seria interessante 🤔",[],[],0.0,0.0,0.0,
1188,-3.0,nao tem helicóptero dando tiro não🤔,[],[],0.0,0.0,0.0,
1189,-3.0,operação policial só fora do horário escolar e sem tiro de helicóptero  https://projetocolabora.com.br/?p=48132 ,[],[],0.0,0.0,0.0,
1190,-3.0,"aplaudida por meia dúzia de pseudo intelectual, que sabe de nada com porta nenhuma.  ""olho por olho e o mundo acabará cego.""  se combate o tráfico, a violência com inteligência, não com helicóptero aterrorizando a favela dando tiro a esmo.",[],[],0.0,0.0,0.0,
1191,-3.0,"não demorou 2 segundos pra ele dizer “viu, depois não querem que andem com um helicóptero com um fuzil apontado”   não faz uma semana que a ágatha de 8 anos foi morta com um tiro sem ser de um helicóptero, agora imagina se tivesse a porra de um cara lá em cima atirando.",[],[],0.0,2.0,0.0,
1192,-3.0,"mas não consigo dar credibilidade a alguém cujas soluções pro problema envolvem fazer mais incursões nas comunidades pobres como se não fosse afetar ninguém, esconder os números de mortos por ação da polícia, e dar tiro de helicóptero ""pra intimidar os bandidos"" no meio do povo.",[],[],0.0,2.0,0.0,
1193,-3.0,a bandidagem agora trocando tiro no chapadao com a policia ..... tem que matar do helicoptero @wilsonwitzel. tem razao tem que perseguir mesmo e operaçao diaria,[],[],0.0,0.0,0.0,
1194,-3.0,caralho alguém da tiro ae quer8 dormi e esse filha da puta do maluco de helicóptero voando baixo,[],[],0.0,0.0,0.0,
1195,-3.0,é foi eu e que tava dando tiro do helicóptero  https://twitter.com/matue30/status/1176657347382587394 …,[],[],0.0,0.0,0.0,
1196,-3.0,gente sera que no palco favela do rock in rio vai ter helicóptero atirando em escola e criança tomando tiro na rua?????,[],[],3.0,0.0,0.0,
1197,-3.0,"no ""espaço favela"" do rock in rio você também leva tiro de helicóptero policial ou é só uma demagogia barata do empresariado de glamurizar a realidade de quem mora lá?   está no ar:  o #jornaldarecord ao vivo 📺",['#jornaldarecord'],[],0.0,0.0,0.0,
1198,-3.0,"no ""espaço favela"" do rock in rio você também leva tiro de helicóptero policial ou é só uma demagogia barata do empresariado de glamurizar a realidade de quem mora lá?  #aculpaedowitzel #agathafelix #forawitzel #forabolsonaro","['#aculpaedowitzel', '#agathafelix', '#forawitzel', '#forabolsonaro']",[],0.0,0.0,0.0,
1199,-3.0,"helicóptero dando tiro em favela, polícia mata na favela como se as vidas dos que moram lá não fossem nada, morador da favela não tem acesso a serviços básicos. mas a estética da favela vende, então eles criam um palco favela no rock'n rio. tô sendo chata? alguém me explica!",[],[],0.0,1.0,0.0,
1200,-3.0,"não vamos complicar muito, pq só aqui tem policial dando tiro a esmo de helicóptero, atirando antes de perguntar e etc...",[],[],0.0,1.0,0.0,
1201,-3.0,(atualizando os podcasts)- tiros de helicóptero: os relatos nas comunidades do rio | 18.set.19 no @castbox_fm. confira esse episódio. #podcasts #audiobooks #castbox https://castbox.fm/vb/186829009 ,"['#podcasts', '#audiobooks', '#castbox']",[],0.0,0.0,0.0,
1202,-3.0,"não é helicóptero dos bandido q dao tiro de cima para baixo em horário de escola, brasileiro indo pro trabalho, antesss q apareça os advgadosss falando “ não to dando apoio a bandido” mas é a pura realidade doq estamos vivendo..",[],[],0.0,0.0,0.0,
1203,-3.0,"eu não subo num helicóptero pra ficar dando tiro de fuzil. não sou eu quem da ordem pra policia entrar e matar, o meu baseado não dispara uma bala.",[],[],0.0,0.0,0.0,
1204,-3.0,"witzel: ""é indecente usar um caixão como palanque'"". eu: ""mais indecente, witzel, é subir num helicóptero e disparar tiros a esmo. pior é celebrar uma morte como se fosse um gol. e pior ainda é saber que 5 crianças morreram por balas perdidas e que nenhum autor foi identificado.",[],[],31.0,2.0,0.0,
1205,-3.0,"violência nunca foi resolvida com mais violência. violência se resolve com inteligência. com boa gestão e bom uso da tecnologia.   quando há tiros de helicóptero a esmo em comunidades, o que acontece é perda de vidas inocentes junto. tipo a vida de uma menina de 8 anos.",[],[],0.0,1.0,0.0,
1206,-3.0,"helicóptero dando tiro em favela, polícia mata na favela como se as vidas dos que moram lá não fossem nada, morador da favela não tem acesso a serviços básicos. mas a estética da favela vende, então eles criam um palco favela no rock'n rio. tô sendo chata? alguém me explica!",[],[],0.0,0.0,0.0,
1207,-3.0,"só por curiosidade: qual seria o entendimento da lei internacional caso os residentes da comunidade simplesmente derrubassem o helicóptero? se os moradores fossem tão perigosos assim, não bastaria uns 3 tiros de calibre pt 50 pra resolver o problema?",[],[],0.0,0.0,0.0,
1208,-3.0,"é... mais ou menos kkkkkkk eles só são obrigados quando algo revisa aquele plano e vê que está ok em fazer, agr, qm é esse arrombado junto com o witzel que fala ""ta tudo bem, vamo mandar um helicóptero sobrevoar o alemão atirando, meus atiradores nunca erraram um tiro se quer"" hm",[],[],0.0,1.0,0.0,
1209,-3.0,"seria melhor se eles usassem inteligencia e estratégia para combater os traficantes e as milicias subir o morro dando tiro pra todo lado ou metralhando de cima de um helicóptero ajudam no que ?? só geram mais má vontade e ódio contra o policial, contra o estado",[],[],0.0,0.0,0.0,
1210,-3.0,em outros cod tinha helicóptero que focava em players com mais kill não lembro qual mas jogando tive essa impressão pois tinha entrado na partida atrasado e um cara morreu para o bug do meu lado e eu nem tiro tomei,[],[],0.0,0.0,0.0,
